case_id	suite	source_locator	source_object	declaration_kind	disposition	provisional_owner	reason	evidence_id
SVELTE-43015DD724B24631032F	validator	packages/svelte/tests/validator/samples/a11y-figcaption-right-place/	1ca9906788bf9ff265852e96870dd83f68afdd05	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-43015dd724b24631032f:pass
SVELTE-5316E0F511274297CD07	validator	packages/svelte/tests/validator/samples/a11y-figcaption-wrong-place/	6024ff9f5e32de1bd2f10e3e03398bbff7717d00	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-5316e0f511274297cd07:pass
SVELTE-7745EB7CDF6C1139BE1E	validator	packages/svelte/tests/validator/samples/a11y-heading-has-content/	49a468fe9a390b28cf7a8770e41df9c711fce102	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-7745eb7cdf6c1139be1e:pass
SVELTE-D24EEB2EAE1A30F6601A	validator	packages/svelte/tests/validator/samples/a11y-html-has-lang/	a2dad081a39725c94cb6442bce608c684f7765ec	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-d24eeb2eae1a30f6601a:pass
SVELTE-B2357EE286BAE9B6ADA9	validator	packages/svelte/tests/validator/samples/a11y-iframe-has-title/	23ace4c7d79f1460d48ce58cf2a81473bedc32bb	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-b2357ee286bae9b6ada9:pass
SVELTE-DBD9F3B62FB8A8F56C09	validator	packages/svelte/tests/validator/samples/a11y-img-redundant-alt/	0d565fd1cc0efd1f16275f185970c6bb7fd5b901	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-dbd9f3b62fb8a8f56c09:pass
SVELTE-064B6E954C6BF384F580	validator	packages/svelte/tests/validator/samples/a11y-interactive-supports-focus/	3759cc7a1876f2884c790f20dca5ebc679169bbf	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-064b6e954c6bf384f580:pass
SVELTE-8A2167B6B0CBBC0E1FB3	validator	packages/svelte/tests/validator/samples/a11y-label-has-associated-control-2/	c86b0d74698f106ce72dd930ee4e70857ae6a7ca	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-8a2167b6b0cbbc0e1fb3:pass
SVELTE-C3310CD0B720601A3D55	validator	packages/svelte/tests/validator/samples/a11y-label-has-associated-control-3/	7473302b55c2891a6033c5785594e95488c61873	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-c3310cd0b720601a3d55:pass
SVELTE-9C9849A038ED6BEAF756	validator	packages/svelte/tests/validator/samples/a11y-label-has-associated-control/	e3d939d9cca9e138581eef188d2c577c48bb3bd8	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-9c9849a038ed6beaf756:pass
SVELTE-777052261D9C3E87B2E6	validator	packages/svelte/tests/validator/samples/a11y-media-has-caption/	1b64d21e4753e09b0a77df49ea50f011223c20a5	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-777052261d9c3e87b2e6:pass
SVELTE-5887177BEA1664C8A014	validator	packages/svelte/tests/validator/samples/a11y-missing-attribute-href-aria-disabled/	d740df190e4ac18382e81b1c120cc60a5dc0ce6c	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-5887177bea1664c8a014:pass
SVELTE-C37BC8FA408785E9ABA9	validator	packages/svelte/tests/validator/samples/a11y-mouse-events-have-key-events/	160c0e84a45849e020cf28457f40338f96a901cc	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-c37bc8fa408785e9aba9:pass
SVELTE-5C22435BB566CE70CD9D	validator	packages/svelte/tests/validator/samples/a11y-no-abstract-roles/	1061f8317a8005799057bdcdfc4039e6c4211c35	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-5c22435bb566ce70cd9d:pass
SVELTE-6350CA654E92461CBD59	validator	packages/svelte/tests/validator/samples/a11y-no-access-key/	8b9e50b0af46ca50812170d6da4f50fcd6f9bd0d	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-6350ca654e92461cbd59:pass
SVELTE-BB3F93549FCA993D849E	validator	packages/svelte/tests/validator/samples/a11y-no-autofocus/	186c77fd7ce8581eedcc4fac1d18dd04a6df4cb9	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-bb3f93549fca993d849e:pass
SVELTE-07775810A20FBC83D0B7	validator	packages/svelte/tests/validator/samples/a11y-no-distracting-elements/	0620b9f8f38c20ca9ba480d1864552f2b3aed2d7	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-07775810a20fbc83d0b7:pass
SVELTE-F7E2F1BE9F6171B4527A	validator	packages/svelte/tests/validator/samples/a11y-no-interactive-element-to-noninteractive-role/	716dff7e9ca4f02407a5fa2ba8f579e0e645d516	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-f7e2f1be9f6171b4527a:pass
SVELTE-25AF06DF70CCF6E42F53	validator	packages/svelte/tests/validator/samples/a11y-no-noninteractive-element-interactions/	90f9e613613a4c0911ecafd332ea581811b18fe8	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-25af06df70ccf6e42f53:pass
SVELTE-906FA1FC80D4331F1F39	validator	packages/svelte/tests/validator/samples/a11y-no-noninteractive-element-to-interactive-role/	a5906eae80fb9507e2d4f375cc5ad63ca27f4c51	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-906fa1fc80d4331f1f39:pass
SVELTE-021031EE4CB7CF7D7316	validator	packages/svelte/tests/validator/samples/a11y-no-noninteractive-tabindex/	cdc37b7656d37cba0aa172f2f1f64cdff0349047	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-021031ee4cb7cf7d7316:pass
SVELTE-644A89E85BE0FA7854AA	validator	packages/svelte/tests/validator/samples/a11y-no-redundant-roles/	7023cba8e031d0ff7f5eb964aa8048267270d513	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-644a89e85be0fa7854aa:pass
SVELTE-4E431C3B8D8051FEF33E	validator	packages/svelte/tests/validator/samples/a11y-no-static-element-interactions/	6fa00364961196ac7db270b9f97237a412ddef5e	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-4e431c3b8d8051fef33e:pass
SVELTE-6B79ED28446369C03BF2	validator	packages/svelte/tests/validator/samples/a11y-not-on-components/	181c1ff47b49a0f60eca8ae1b859d2e971c86692	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-6b79ed28446369c03bf2:pass
SVELTE-268C6191B73C013C3CC2	validator	packages/svelte/tests/validator/samples/a11y-popover-label/	d273c88feecc2353f976da34a09fca25eb452e23	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-268c6191b73c013c3cc2:pass
SVELTE-4A9176620949C8DB9006	validator	packages/svelte/tests/validator/samples/a11y-role-has-required-aria-props/	76238c0a89a7d1002681de3604719404b8e64446	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-4a9176620949c8db9006:pass
SVELTE-434E6519E2CB77C75F24	validator	packages/svelte/tests/validator/samples/a11y-role-supports-aria-props/	0388a150c56493a934d3bb5588d3b9a3220da82d	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-434e6519e2cb77c75f24:pass
SVELTE-C43CFEA9798926745D74	validator	packages/svelte/tests/validator/samples/a11y-scope/	67af157fe842d04b575252a7eacd5edd41e7f95d	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-c43cfea9798926745d74:pass
SVELTE-003BC3ABF0A44A75789B	validator	packages/svelte/tests/validator/samples/a11y-tabindex-no-positive/	faa84659b91f07d666c35bcee0c79c3b992d3906	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-003bc3abf0a44a75789b:pass
SVELTE-0FE104827972ABE4D3C1	validator	packages/svelte/tests/validator/samples/action-on-component/	ef3f73225427f8bcba050bae7b506f783b3d5c58	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-0fe104827972abe4d3c1:pass
SVELTE-49443C359E166E4D8907	validator	packages/svelte/tests/validator/samples/animation-comment-siblings/	1315d52518fe9011013f5af2cfae93273ca7003d	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-49443c359e166e4d8907:pass
SVELTE-B37024102427D9F32733	validator	packages/svelte/tests/validator/samples/animation-duplicate/	b2742fa2b3e9c66e91aa27b34494249252cdb5df	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-b37024102427d9f32733:pass
SVELTE-9A681F895F946BDFB8BB	validator	packages/svelte/tests/validator/samples/animation-each-with-const/	2f984737fa872d6ec581eda4a21fa003eb021d6e	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-9a681f895f946bdfb8bb:pass
SVELTE-C3EF613D0652C62F838A	validator	packages/svelte/tests/validator/samples/animation-each-with-declaration-tag/	d1568d7d1a33da67738a466a51db2df1de0a9e3e	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-c3ef613d0652c62f838a:pass
SVELTE-D76F9821387AFEE28BF3	validator	packages/svelte/tests/validator/samples/animation-each-with-whitespace/	799b78f78f1bf2d66fb29a1d4a2076f3b8051c78	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-d76f9821387afee28bf3:pass
SVELTE-8BF4A88BECF0ECDAE426	validator	packages/svelte/tests/validator/samples/animation-not-in-each/	6ee85a7b2d3b9add8ac3eec1136f91577d265638	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-8bf4a88becf0ecdae426:pass
SVELTE-BD5A8E7D68FAAFDD4E13	validator	packages/svelte/tests/validator/samples/animation-not-in-keyed-each/	3c5a64e3812fe6cb1f61508e38a29cb1dacf7c2b	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-bd5a8e7d68faafdd4e13:pass
SVELTE-37D7C4036452DED1B4E6	validator	packages/svelte/tests/validator/samples/animation-on-component/	491cf4d424bed62bf8b7b39b8f6fca734c0fa424	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-37d7c4036452ded1b4e6:pass
SVELTE-561BC98CACEF0FC3389F	validator	packages/svelte/tests/validator/samples/animation-siblings/	5a89d6bb6cede33d1cb26915a2497a91db6eb68f	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-561bc98cacef0fc3389f:pass
SVELTE-7CF70E32B25DF9FBF09D	validator	packages/svelte/tests/validator/samples/anonymous-declarations/	18be55794a7c3f11cefe5610d24cb5803fec0c45	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-7cf70e32b25df9fbf09d:pass
SVELTE-4B76552CF0516A2BDED4	validator	packages/svelte/tests/validator/samples/assignment-to-const-2/	d12ae395b3f166c52d47a91db64cb0f1c1408db5	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-4b76552cf0516a2bded4:pass
SVELTE-25E0F0D1381BBC6BB417	validator	packages/svelte/tests/validator/samples/assignment-to-const-3/	cfd64c886ae9306184ac26bd553c241a0d1d4d13	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-25e0f0d1381bbc6bb417:pass
SVELTE-3241E56353DEBBA0B672	validator	packages/svelte/tests/validator/samples/assignment-to-const-4/	199585380b5fc4355e54f4855c7a5e75035bcd29	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-3241e56353debba0b672:pass
SVELTE-19C7305EF316AE6468F5	validator	packages/svelte/tests/validator/samples/assignment-to-const-5/	274252111995f6bb9a0b46f71f66010637af89cf	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-19c7305ef316ae6468f5:pass
SVELTE-1F9347F6FC5ACAF8F391	validator	packages/svelte/tests/validator/samples/assignment-to-const-6/	5f86d5f1838207e277c9b9fa08017ba4d0164011	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-1f9347f6fc5acaf8f391:pass
SVELTE-0D48B544345EB531498F	validator	packages/svelte/tests/validator/samples/assignment-to-const-7/	a3926076fce5f559b5493a323943598368d1442b	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-0d48b544345eb531498f:pass
SVELTE-B0E3BE3DB953FA8EB7A9	validator	packages/svelte/tests/validator/samples/assignment-to-const-8/	bcf0b1d4c211e48b47b8878213117d8a1e9ed6c4	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-b0e3be3db953fa8eb7a9:pass
SVELTE-5BDBAC180716CFBC841B	validator	packages/svelte/tests/validator/samples/assignment-to-const/	97e037b677ff734a60d9a540cb041f3294acfc3b	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-5bdbac180716cfbc841b:pass
SVELTE-1C169CEFEB9EA33F6ED3	validator	packages/svelte/tests/validator/samples/attribute-expected-equals/	592021655783ff73fd686f99c35dc7c05eecd062	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-1c169cefeb9ea33f6ed3:pass
SVELTE-20A761AB9B756060A85F	validator	packages/svelte/tests/validator/samples/attribute-invalid-name-2/	7b4f240e39870ad97cdc62473ff79539087831d6	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-20a761ab9b756060a85f:pass
SVELTE-ABCA967F372AA8251CCC	validator	packages/svelte/tests/validator/samples/attribute-invalid-name-3/	afb3989a367b9c3e9818160b2e1bef5fa7ce4af3	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-abca967f372aa8251ccc:pass
SVELTE-4B0C5B8B971F461B1F59	validator	packages/svelte/tests/validator/samples/attribute-invalid-name-4/	82db2bb10415edc9e04115ffc795cdeadb2b0764	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-4b0c5b8b971f461b1f59:pass
SVELTE-69DF64ADFEDC87083005	validator	packages/svelte/tests/validator/samples/attribute-invalid-name-5/	28d527dbbaa506d0c856343b500efb0f95b2a3ed	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-69df64adfedc87083005:pass
SVELTE-69312E457C89191E0698	validator	packages/svelte/tests/validator/samples/attribute-invalid-name/	cb998977a998134d9e462d639e98f579562eb72a	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-69312e457c89191e0698:pass
SVELTE-55F9C6A8C9876B7E9F95	validator	packages/svelte/tests/validator/samples/attribute-quoted/	2125d690e09d868c01dd46c57b2b78a872a692a7	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-55f9c6a8c9876b7e9f95:pass
SVELTE-6F8A2C8D462F07D59E6A	validator	packages/svelte/tests/validator/samples/attribute-unique-allowed/	334c3c805017ad22b07ecf0d7e7e2203e6b427b5	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-6f8a2c8d462f07d59e6a:pass
SVELTE-6596205205C2B181FD75	validator	packages/svelte/tests/validator/samples/await-component-is-used/	be962a41e46743e605581a2e1ecac8a4843a2f8d	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-6596205205c2b181fd75:pass
SVELTE-6FEE8A98326196D627B0	validator	packages/svelte/tests/validator/samples/await-no-catch/	d7dd90dbbc2aecc22021d27d4bdbcb319d8f6778	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-6fee8a98326196d627b0:pass
SVELTE-BE4EACCAEA1D5128F43F	validator	packages/svelte/tests/validator/samples/await-shorthand-no-catch/	1eb3769df3dc6030aa8ebdc5664e4f62500514a4	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-be4eaccaea1d5128f43f:pass
SVELTE-ED411270AAA5A9816725	validator	packages/svelte/tests/validator/samples/await-shorthand-no-then/	82a11b607083d7598e2bf1418ebfeb9165d8bb34	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-ed411270aaa5a9816725:pass
SVELTE-2056B9407EA002360B3E	validator	packages/svelte/tests/validator/samples/bidirectional-control-characters/	017d43ed645497353effd050daca94e4e54fa63f	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-2056b9407ea002360b3e:pass
SVELTE-E7847713AAE746BF2309	validator	packages/svelte/tests/validator/samples/bind_group_invalid_expression/	bff3c4fd3d81bbd32c642a6dc134e23f088a7e34	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-e7847713aae746bf2309:pass
SVELTE-43ADB7ED2FC4CBD0D96A	validator	packages/svelte/tests/validator/samples/bind-group-snippet-parameter/	c56d7b50481875a767867e4f35a26e9f5c66ec74	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-43adb7ed2fc4cbd0d96a:pass
SVELTE-B215676E1CCACA67E083	validator	packages/svelte/tests/validator/samples/binding-await-catch/	72a7c45b752e5eaa34259e2395545f107ab9f8e4	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-b215676e1ccaca67e083:pass
SVELTE-1123950A0F61F82B593F	validator	packages/svelte/tests/validator/samples/binding-await-then-2/	d2e121f74733ea770d3a31d5083d972517f2254b	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-1123950a0f61f82b593f:pass
SVELTE-25A486FB90145D55AA18	validator	packages/svelte/tests/validator/samples/binding-await-then/	e08f98abaa2a3f7a7527f142a70b826b0add848f	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-25a486fb90145d55aa18:pass
SVELTE-947064A9A4D0054B371F	validator	packages/svelte/tests/validator/samples/binding-const-field/	5b020ac608dbd0bf37fba7e5626152ba4f28f632	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-947064a9a4d0054b371f:pass
SVELTE-C5B6D29DC3A590C91F1A	validator	packages/svelte/tests/validator/samples/binding-const/	0dcefd7fc36d2ad8d3b0d6849f678aa6e45e8765	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-c5b6d29dc3a590c91f1a:pass
SVELTE-1BBBC49990D8FF658394	validator	packages/svelte/tests/validator/samples/binding-dimensions-svg/	e8e7b5cfb6e2964056efde5806049ea8d4d47184	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-1bbbc49990d8ff658394:pass
SVELTE-6F5E9032BB71AC159DC3	validator	packages/svelte/tests/validator/samples/binding-import-component/	b8a3cf87b6587bb3966fb3ae5e5f158893edde9f	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-6f5e9032bb71ac159dc3:pass
SVELTE-A2481D43237982330BD5	validator	packages/svelte/tests/validator/samples/binding-import-element/	0a451271b9027563875196403da19d281551badf	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-a2481d43237982330bd5:pass
SVELTE-DB843655925BFFC77371	validator	packages/svelte/tests/validator/samples/binding-input-checked/	1d34d787f4e3232b1d665f3b7798527764da18ea	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-db843655925bffc77371:pass
SVELTE-3014459FE605C759E43F	validator	packages/svelte/tests/validator/samples/binding-input-type-boolean/	b180c0422b1012547e372b78b1a8a7802ec4e1f0	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-3014459fe605c759e43f:pass
SVELTE-697F3913E0CED7272DF8	validator	packages/svelte/tests/validator/samples/binding-invalid-on-element-2/	19cbaacf4f15cc458135381eb7356a7cc1d06992	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-697f3913e0ced7272df8:pass
SVELTE-442A5B779B46B60D787D	validator	packages/svelte/tests/validator/samples/binding-invalid-on-element/	c64bc8c4f1117c201a3bea4a3fa1d127b5e76204	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-442a5b779b46b60d787d:pass
SVELTE-E447264F16356BD3C5CC	validator	packages/svelte/tests/validator/samples/binding-invalid-value-global/	a4160d7ca16e2e5e6f619dcc41ab501eb00ef531	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-e447264f16356bd3c5cc:pass
SVELTE-D616323D41A1B0BC08DD	validator	packages/svelte/tests/validator/samples/binding-invalid-value/	9d053ba87da2c23c175f8bfa187200cf510ebbf7	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-d616323d41a1b0bc08dd:pass
SVELTE-8367C0A0D6F1F5F2718D	validator	packages/svelte/tests/validator/samples/binding-invalid/	774bbc2ad238976a47b63c2b4281ddd2e6cc9be2	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-8367c0a0d6f1f5f2718d:pass
SVELTE-2FF6855030101847BE54	validator	packages/svelte/tests/validator/samples/binding-let/	a142d0c0861084eec4250a82d7ff70f9b6012085	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-2ff6855030101847be54:pass
SVELTE-9B80CFEC8AD703582209	validator	packages/svelte/tests/validator/samples/binding-radio-input-checked/	0690196515e39b19c38cc753c99e61f765d7fffd	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-9b80cfec8ad703582209:pass
SVELTE-F99A26D39D7815C62C28	validator	packages/svelte/tests/validator/samples/binding-select-multiple-dynamic/	8b21793846b422bc7ed65a4b19edf409eba00b89	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-f99a26d39d7815c62c28:pass
SVELTE-4ADE8AD8BA5FE6E20331	validator	packages/svelte/tests/validator/samples/binding-this-input-type-dynamic/	b5bf45faae112be678e431f0249811bba152849a	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-4ade8ad8ba5fe6e20331:pass
SVELTE-066DA7E42CC71FA167E4	validator	packages/svelte/tests/validator/samples/catch-declares-error-variable/	bc603c17ed1459c1e21d6181bde599b1f38b05eb	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-066da7e42cc71fa167e4:pass
SVELTE-12A66EAC0E7F690A2C06	validator	packages/svelte/tests/validator/samples/class-state-constructor-1/	a05c77f7c94d804aa10e1677bdd18000cec0f24f	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence. Parse-facet residual: sample contains no Svelte carrier input; retained for the co-owner.	B2-parse-facet-svelte.md#svelte-12a66eac0e7f690a2c06:unverifiable
SVELTE-6559EE4A8DAF548FD510	validator	packages/svelte/tests/validator/samples/class-state-constructor-10/	7e481ad246ef94fe60843d3ac015aaf22f66ea99	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence. Parse-facet residual: sample contains no Svelte carrier input; retained for the co-owner.	B2-parse-facet-svelte.md#svelte-6559ee4a8daf548fd510:unverifiable
SVELTE-283E8274323C09B9C94F	validator	packages/svelte/tests/validator/samples/class-state-constructor-2/	baaa58eb311998f1a8b5064b8af243ff4fda20ea	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence. Parse-facet residual: sample contains no Svelte carrier input; retained for the co-owner.	B2-parse-facet-svelte.md#svelte-283e8274323c09b9c94f:unverifiable
SVELTE-4364A812AA26CC7AA6EC	validator	packages/svelte/tests/validator/samples/class-state-constructor-3/	b7887e5aef268eb43923630d4fcd37a61213f2cb	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence. Parse-facet residual: sample contains no Svelte carrier input; retained for the co-owner.	B2-parse-facet-svelte.md#svelte-4364a812aa26cc7aa6ec:unverifiable
